filing_id,lei,company_name,country,period_end,date_added,json_url,package_url,error_count
52990021YEMY298JY727-2020-12-31-ESEF-AT-1,52990021YEMY298JY727,FACC AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/52990021YEMY298JY727/2020-12-31/ESEF/AT/1/01_Report_Group_2020_EN.json,https://filings.xbrl.org/52990021YEMY298JY727/2020-12-31/ESEF/AT/1/52990021YEMY298JY727-2020-12-31.zip,1
52990021YEMY298JY727-2021-12-31-ESEF-AT-0,52990021YEMY298JY727,FACC AG,AT,2021-12-31,2022-03-30 00:00:00,https://filings.xbrl.org/52990021YEMY298JY727/2021-12-31/ESEF/AT/0/faccag-2021-12-31-en.json,https://filings.xbrl.org/52990021YEMY298JY727/2021-12-31/ESEF/AT/0/faccag-2021-12-31-en.zip,0
52990021YEMY298JY727-2021-12-31-ESEF-AT-1,52990021YEMY298JY727,FACC AG,AT,2021-12-31,2022-03-30 00:00:00,https://filings.xbrl.org/52990021YEMY298JY727/2021-12-31/ESEF/AT/1/faccag-2021-12-31-de.json,https://filings.xbrl.org/52990021YEMY298JY727/2021-12-31/ESEF/AT/1/faccag-2021-12-31-de.zip,0
52990021YEMY298JY727-2022-12-31-ESEF-AT-0,52990021YEMY298JY727,FACC AG,AT,2022-12-31,2023-03-30 16:33:57.457665,https://filings.xbrl.org/52990021YEMY298JY727/2022-12-31/ESEF/AT/0/faccag-2022-12-31-en.json,https://filings.xbrl.org/52990021YEMY298JY727/2022-12-31/ESEF/AT/0/faccag-2022-12-31-en.zip,0
52990021YEMY298JY727-2022-12-31-ESEF-AT-1,52990021YEMY298JY727,FACC AG,AT,2022-12-31,2023-03-30 16:33:58.198151,https://filings.xbrl.org/52990021YEMY298JY727/2022-12-31/ESEF/AT/1/faccag-2022-12-31-de.json,https://filings.xbrl.org/52990021YEMY298JY727/2022-12-31/ESEF/AT/1/faccag-2022-12-31-de.zip,0
5299002NFQKOBT1E8569-2021-03-31-ESEF-AT-0,5299002NFQKOBT1E8569,DO & CO Aktiengesellschaft,AT,2021-03-31,2022-01-18 00:00:00,https://filings.xbrl.org/5299002NFQKOBT1E8569/2021-03-31/ESEF/AT/0/docoag-2021-03-31.json,https://filings.xbrl.org/5299002NFQKOBT1E8569/2021-03-31/ESEF/AT/0/docoag-2021-03-31.zip,0
5299002NFQKOBT1E8569-2022-03-31-ESEF-AT-0,5299002NFQKOBT1E8569,DO & CO Aktiengesellschaft,AT,2022-03-31,2022-06-22 00:00:00,https://filings.xbrl.org/5299002NFQKOBT1E8569/2022-03-31/ESEF/AT/0/docoag-2022-03-31-de.json,https://filings.xbrl.org/5299002NFQKOBT1E8569/2022-03-31/ESEF/AT/0/docoag-2022-03-31-de.zip,0
5299002PSXXMVHB26433-2020-12-31-ESEF-AT-0,5299002PSXXMVHB26433,Kontron AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/5299002PSXXMVHB26433/2020-12-31/ESEF/AT/0/snt-2020-12-31.json,https://filings.xbrl.org/5299002PSXXMVHB26433/2020-12-31/ESEF/AT/0/snt-2020-12-31.zip,0
5299002PSXXMVHB26433-2021-12-31-ESEF-AT-0,5299002PSXXMVHB26433,Kontron AG,AT,2021-12-31,2022-03-22 00:00:00,https://filings.xbrl.org/5299002PSXXMVHB26433/2021-12-31/ESEF/AT/0/5299002PSXXMVHB26433-2021-12-31-de.json,https://filings.xbrl.org/5299002PSXXMVHB26433/2021-12-31/ESEF/AT/0/5299002PSXXMVHB26433-2021-12-31-de.zip,0
5299002PSXXMVHB26433-2022-12-31-ESEF-AT-0,5299002PSXXMVHB26433,Kontron AG,AT,2022-12-31,2023-04-04 21:54:14.093508,https://filings.xbrl.org/5299002PSXXMVHB26433/2022-12-31/ESEF/AT/0/5299002PSXXMVHB26433-2022-12-31-de.json,https://filings.xbrl.org/5299002PSXXMVHB26433/2022-12-31/ESEF/AT/0/5299002PSXXMVHB26433-2022-12-31-de.zip,0
5299006C0EVA5LAYOR30-2021-02-28-ESEF-AT-0,5299006C0EVA5LAYOR30,AGRANA Beteiligungs-Aktiengesellschaft,AT,2021-02-28,2022-01-18 00:00:00,https://filings.xbrl.org/5299006C0EVA5LAYOR30/2021-02-28/ESEF/AT/0/agranabeteiligungsag-2021-02-28.json,https://filings.xbrl.org/5299006C0EVA5LAYOR30/2021-02-28/ESEF/AT/0/agranabeteiligungsag-2021-02-28.zip,0
5299006C0EVA5LAYOR30-2022-02-28-ESEF-AT-0,5299006C0EVA5LAYOR30,AGRANA Beteiligungs-Aktiengesellschaft,AT,2022-02-28,2022-06-14 00:00:00,https://filings.xbrl.org/5299006C0EVA5LAYOR30/2022-02-28/ESEF/AT/0/agranabeteiligungsag-2022-02-28-de.json,https://filings.xbrl.org/5299006C0EVA5LAYOR30/2022-02-28/ESEF/AT/0/agranabeteiligungsag-2022-02-28-de.zip,0
5299006UDSEJCTTEJS30-2020-12-31-ESEF-AT-0,5299006UDSEJCTTEJS30,VERBUND AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2020-12-31/ESEF/AT/0/verbundag-2020-12-31.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2020-12-31/ESEF/AT/0/verbundag-2020-12-31.zip,0
5299006UDSEJCTTEJS30-2020-12-31-ESEF-AT-1,5299006UDSEJCTTEJS30,VERBUND AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2020-12-31/ESEF/AT/1/verbundag-2020-12-31.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2020-12-31/ESEF/AT/1/verbundag-2020-12-31.zip,0
5299006UDSEJCTTEJS30-2021-12-31-ESEF-AT-0,5299006UDSEJCTTEJS30,VERBUND AG,AT,2021-12-31,2022-04-13 00:00:00,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2021-12-31/ESEF/AT/0/verbundag-2021-12-31-en.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2021-12-31/ESEF/AT/0/verbundag-2021-12-31-en.zip,0
5299006UDSEJCTTEJS30-2021-12-31-ESEF-AT-1,5299006UDSEJCTTEJS30,VERBUND AG,AT,2021-12-31,2022-04-13 00:00:00,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2021-12-31/ESEF/AT/1/verbundag-2021-12-31-de.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2021-12-31/ESEF/AT/1/verbundag-2021-12-31-de.zip,0
5299006UDSEJCTTEJS30-2022-12-31-ESEF-AT-0,5299006UDSEJCTTEJS30,VERBUND AG,AT,2022-12-31,2023-04-25 09:56:18.363329,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2022-12-31/ESEF/AT/0/verbundag-2022-12-31-en.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2022-12-31/ESEF/AT/0/verbundag-2022-12-31-en.zip,0
5299006UDSEJCTTEJS30-2022-12-31-ESEF-AT-1,5299006UDSEJCTTEJS30,VERBUND AG,AT,2022-12-31,2023-04-25 09:56:21.158026,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2022-12-31/ESEF/AT/1/verbundag-2022-12-31-de.json,https://filings.xbrl.org/5299006UDSEJCTTEJS30/2022-12-31/ESEF/AT/1/verbundag-2022-12-31-de.zip,0
5299007YZU978DE0ZY32-2021-12-31-ESEF-FR-0,5299007YZU978DE0ZY32,VERALLIA,FR,2021-12-31,2022-03-30 00:00:00,https://filings.xbrl.org/5299007YZU978DE0ZY32/2021-12-31/ESEF/FR/0/verallia-2021-12-31AR.json,https://filings.xbrl.org/5299007YZU978DE0ZY32/2021-12-31/ESEF/FR/0/verallia-2021-12-31AR.zip,0
5299007YZU978DE0ZY32-2022-12-31-ESEF-FR-0,5299007YZU978DE0ZY32,VERALLIA,FR,2022-12-31,2023-03-30 16:36:07.677046,https://filings.xbrl.org/5299007YZU978DE0ZY32/2022-12-31/ESEF/FR/0/verallia-2022-12-31-fr.json,https://filings.xbrl.org/5299007YZU978DE0ZY32/2022-12-31/ESEF/FR/0/verallia-2022-12-31-fr.zip,0
5299008TBI1EUJJSWP89-2020-12-31-ESEF-AT-0,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2020-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2020-12-31_de.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2020-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2020-12-31_de.zip,0
5299008TBI1EUJJSWP89-2020-12-31-ESEF-AT-1,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2020-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2020-12-31_de.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2020-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2020-12-31_de.zip,0
5299008TBI1EUJJSWP89-2021-12-31-ESEF-AT-0,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2021-12-31,2022-03-30 00:00:00,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2021-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2021-12-31-de.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2021-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2021-12-31-de.zip,0
5299008TBI1EUJJSWP89-2021-12-31-ESEF-AT-1,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2021-12-31,2022-03-30 00:00:00,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2021-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2021-12-31-de.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2021-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2021-12-31-de.zip,0
5299008TBI1EUJJSWP89-2022-12-31-ESEF-AT-0,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2022-12-31,2023-03-30 16:33:58.903229,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2022-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2022-12-31-en.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2022-12-31/ESEF/AT/0/5299008TBI1EUJJSWP89-2022-12-31-en.zip,0
5299008TBI1EUJJSWP89-2022-12-31-ESEF-AT-1,5299008TBI1EUJJSWP89,PIERER Mobility AG,AT,2022-12-31,2023-03-30 16:34:01.042900,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2022-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2022-12-31-de.json,https://filings.xbrl.org/5299008TBI1EUJJSWP89/2022-12-31/ESEF/AT/1/5299008TBI1EUJJSWP89-2022-12-31-de.zip,0
52990097YFPX9J0H5D87-2021-12-31-ESEF-FR-0,52990097YFPX9J0H5D87,PERNOD RICARD,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/52990097YFPX9J0H5D87/2021-12-31/ESEF/FR/0/pernod-2021-06-30AR.json,https://filings.xbrl.org/52990097YFPX9J0H5D87/2021-12-31/ESEF/FR/0/52990097YFPX9J0H5D87-2021-12-31.zip,2
52990097YFPX9J0H5D87-2022-06-30-ESEF-FR-0,52990097YFPX9J0H5D87,PERNOD RICARD,FR,2022-06-30,2022-09-27 00:00:00,https://filings.xbrl.org/52990097YFPX9J0H5D87/2022-06-30/ESEF/FR/0/pernod-2022-06-30-fr.json,https://filings.xbrl.org/52990097YFPX9J0H5D87/2022-06-30/ESEF/FR/0/pernod-2022-06-30-fr.zip,0
529900ARBU9SBJFNX419-2020-12-31-ESEF-AT-0,529900ARBU9SBJFNX419,PORR AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/529900ARBU9SBJFNX419/2020-12-31/ESEF/AT/0/porr-group-2020-12-31.json,https://filings.xbrl.org/529900ARBU9SBJFNX419/2020-12-31/ESEF/AT/0/porr-group-2020-12-31.zip,0
529900ARBU9SBJFNX419-2021-12-31-ESEF-AT-0,529900ARBU9SBJFNX419,PORR AG,AT,2021-12-31,2022-04-28 00:00:00,https://filings.xbrl.org/529900ARBU9SBJFNX419/2021-12-31/ESEF/AT/0/529900ARBU9SBJFNX419-2021-12-31-de.json,https://filings.xbrl.org/529900ARBU9SBJFNX419/2021-12-31/ESEF/AT/0/529900ARBU9SBJFNX419-2021-12-31-de.zip,0
529900ARBU9SBJFNX419-2022-12-31-ESEF-AT-0,529900ARBU9SBJFNX419,PORR AG,AT,2022-12-31,2023-03-30 16:33:32.916656,https://filings.xbrl.org/529900ARBU9SBJFNX419/2022-12-31/ESEF/AT/0/529900ARBU9SBJFNX419-2022-12-31-de.json,https://filings.xbrl.org/529900ARBU9SBJFNX419/2022-12-31/ESEF/AT/0/529900ARBU9SBJFNX419-2022-12-31-de.zip,0
529900BKFJBI0QRDJH63-2020-12-31-ESEF-AT-0,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/0/lenzingaktiengesellschaft.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/0/lenzingaktiengesellschaft.zip,0
529900BKFJBI0QRDJH63-2020-12-31-ESEF-AT-1,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/1/lenzingaktiengesellschaft.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/1/lenzingaktiengesellschaft.zip,0
529900BKFJBI0QRDJH63-2020-12-31-ESEF-AT-2,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2020-12-31,2022-01-18 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/2/lenzingaktiengesellschaft.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2020-12-31/ESEF/AT/2/lenzingaktiengesellschaft.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-0,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-03-15 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/0/lenzingag-2021-12-31-en.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/0/lenzingag-2021-12-31-en.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-1,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-03-15 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/1/lenzingag-2021-12-31-de.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/1/lenzingag-2021-12-31-de.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-2,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-03-17 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/2/lenzingag-2021-12-31-en.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/2/lenzingag-2021-12-31-en.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-3,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-03-17 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/3/lenzingag-2021-12-31-de.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/3/lenzingag-2021-12-31-de.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-4,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-05-17 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/4/lenzingag-2021-12-31-en.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/4/lenzingag-2021-12-31-en.zip,0
529900BKFJBI0QRDJH63-2021-12-31-ESEF-AT-5,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2021-12-31,2022-05-17 00:00:00,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/5/lenzingag-2021-12-31-de.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2021-12-31/ESEF/AT/5/lenzingag-2021-12-31-de.zip,0
529900BKFJBI0QRDJH63-2022-12-31-ESEF-AT-0,529900BKFJBI0QRDJH63,Lenzing Aktiengesellschaft,AT,2022-12-31,2023-03-14 10:43:45.973370,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2022-12-31/ESEF/AT/0/Lenzing_AG_2022.json,https://filings.xbrl.org/529900BKFJBI0QRDJH63/2022-12-31/ESEF/AT/0/Lenzing_AG_2022.zip,0
529900DS2PAVS3K9RV51-2020-12-31-ESEF-AT-0,529900DS2PAVS3K9RV51,Rosenbauer International AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2020-12-31/ESEF/AT/0/rosenbauerag-2020-12-31.json,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2020-12-31/ESEF/AT/0/rosenbauerag-2020-12-31.zip,0
529900DS2PAVS3K9RV51-2021-12-31-ESEF-AT-1,529900DS2PAVS3K9RV51,Rosenbauer International AG,AT,2021-12-31,2022-11-17 00:00:00,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2021-12-31/ESEF/AT/1/Jahresfinanzbericht_2021_ESEF.json,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2021-12-31/ESEF/AT/1/Jahresfinanzbericht_2021_ESEF__FIXED.zip,0
529900DS2PAVS3K9RV51-2022-12-31-ESEF-AT-0,529900DS2PAVS3K9RV51,Rosenbauer International AG,AT,2022-12-31,2023-04-25 09:53:53.535965,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2022-12-31/ESEF/AT/0/Jahresfinanzbericht.json,https://filings.xbrl.org/529900DS2PAVS3K9RV51/2022-12-31/ESEF/AT/0/Jahresfinanzbericht_2022_ESEF_final.zip,0
529900EVOKN4LCCD9321-2021-03-31-ESEF-AT-0,529900EVOKN4LCCD9321,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT,2021-03-31,2022-01-18 00:00:00,https://filings.xbrl.org/529900EVOKN4LCCD9321/2021-03-31/ESEF/AT/0/atsag-2021-03-31.json,https://filings.xbrl.org/529900EVOKN4LCCD9321/2021-03-31/ESEF/AT/0/atsag-2021-03-31.zip,0
529900EVOKN4LCCD9321-2021-03-31-ESEF-AT-1,529900EVOKN4LCCD9321,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT,2021-03-31,2022-01-18 00:00:00,https://filings.xbrl.org/529900EVOKN4LCCD9321/2021-03-31/ESEF/AT/1/atsag-2021-03-31.json,https://filings.xbrl.org/529900EVOKN4LCCD9321/2021-03-31/ESEF/AT/1/atsag-2021-03-31.zip,0
529900EVOKN4LCCD9321-2022-03-31-ESEF-AT-0,529900EVOKN4LCCD9321,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT,2022-03-31,2022-06-14 00:00:00,https://filings.xbrl.org/529900EVOKN4LCCD9321/2022-03-31/ESEF/AT/0/atsag-2022-03-31-en.json,https://filings.xbrl.org/529900EVOKN4LCCD9321/2022-03-31/ESEF/AT/0/atsag-2022-03-31-en.zip,0
529900EVOKN4LCCD9321-2022-03-31-ESEF-AT-1,529900EVOKN4LCCD9321,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT,2022-03-31,2022-06-14 00:00:00,https://filings.xbrl.org/529900EVOKN4LCCD9321/2022-03-31/ESEF/AT/1/atsag-2022-03-31-de.json,https://filings.xbrl.org/529900EVOKN4LCCD9321/2022-03-31/ESEF/AT/1/atsag-2022-03-31-de.zip,0
529900F3AIQECS8ZSV61-2021-12-31-ESEF-BE-0,529900F3AIQECS8ZSV61,UMICORE,BE,2021-12-31,2022-03-31 00:00:00,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2021-12-31/ESEF/BE/0/UMIC-2021-12-31.json,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2021-12-31/ESEF/BE/0/UMIC-2021-12-31.zip,0
529900F3AIQECS8ZSV61-2021-12-31-ESEF-BE-1,529900F3AIQECS8ZSV61,UMICORE,BE,2021-12-31,2022-03-31 00:00:00,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2021-12-31/ESEF/BE/1/UMIC-2021-12-31.json,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2021-12-31/ESEF/BE/1/UMIC-2021-12-31.zip,0
529900F3AIQECS8ZSV61-2022-12-31-ESEF-BE-0,529900F3AIQECS8ZSV61,UMICORE,BE,2022-12-31,2023-03-30 16:37:23.528130,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2022-12-31/ESEF/BE/0/UMIC-2022-12-31.json,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2022-12-31/ESEF/BE/0/UMIC-2022-12-31.zip,0
529900F3AIQECS8ZSV61-2022-12-31-ESEF-BE-1,529900F3AIQECS8ZSV61,UMICORE,BE,2022-12-31,2023-03-30 16:37:25.555307,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2022-12-31/ESEF/BE/1/UMIC-2022-12-31.json,https://filings.xbrl.org/529900F3AIQECS8ZSV61/2022-12-31/ESEF/BE/1/UMIC-2022-12-31.zip,0
529900FNDVTQJOVVPZ19-2021-12-31-ESEF-FR-0,529900FNDVTQJOVVPZ19,THALES,FR,2021-12-31,2022-04-07 00:00:00,https://filings.xbrl.org/529900FNDVTQJOVVPZ19/2021-12-31/ESEF/FR/0/tha-2021-12-31AR.json,https://filings.xbrl.org/529900FNDVTQJOVVPZ19/2021-12-31/ESEF/FR/0/tha-2021-12-31AR.zip,0
529900FNDVTQJOVVPZ19-2022-12-31-ESEF-FR-0,529900FNDVTQJOVVPZ19,THALES,FR,2022-12-31,2023-04-04 21:51:21.201235,https://filings.xbrl.org/529900FNDVTQJOVVPZ19/2022-12-31/ESEF/FR/0/tha-2022-12-31-fr.json,https://filings.xbrl.org/529900FNDVTQJOVVPZ19/2022-12-31/ESEF/FR/0/tha-2022-12-31-fr.zip,0
529900ICA8XQYGIKR372-2021-06-14-ESEF-AT-0,529900ICA8XQYGIKR372,BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft,AT,2021-06-14,2021-05-18 00:00:00,https://filings.xbrl.org/529900ICA8XQYGIKR372/2021-06-14/ESEF/AT/0/bawagpsk-2020-12-31.json,https://filings.xbrl.org/529900ICA8XQYGIKR372/2021-06-14/ESEF/AT/0/bawagpsk-2020-12-31.zip,0
529900ICA8XQYGIKR372-2021-12-31-ESEF-AT-0,529900ICA8XQYGIKR372,BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft,AT,2021-12-31,2022-03-15 00:00:00,https://filings.xbrl.org/529900ICA8XQYGIKR372/2021-12-31/ESEF/AT/0/bawagpskbank-2021-12-31-de.json,https://filings.xbrl.org/529900ICA8XQYGIKR372/2021-12-31/ESEF/AT/0/bawagpskbank-2021-12-31-de.zip,0
529900ICA8XQYGIKR372-2022-12-31-ESEF-AT-0,529900ICA8XQYGIKR372,BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft,AT,2022-12-31,2023-03-21 10:34:08.245505,https://filings.xbrl.org/529900ICA8XQYGIKR372/2022-12-31/ESEF/AT/0/bawagpskbank-2022-12-31-de.json,https://filings.xbrl.org/529900ICA8XQYGIKR372/2022-12-31/ESEF/AT/0/bawagpskbank-2022-12-31-de.zip,0
529900IIODYNYAZ2ID26-2021-04-30-ESEF-AT-0,529900IIODYNYAZ2ID26,Zumtobel Group AG,AT,2021-04-30,2022-01-18 00:00:00,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2021-04-30/ESEF/AT/0/zumtobel-2021-04-30.json,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2021-04-30/ESEF/AT/0/zumtobel-2021-04-30.zip,2
529900IIODYNYAZ2ID26-2021-04-30-ESEF-AT-1,529900IIODYNYAZ2ID26,Zumtobel Group AG,AT,2021-04-30,2022-01-18 00:00:00,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2021-04-30/ESEF/AT/1/zumtobel-2021-04-30.json,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2021-04-30/ESEF/AT/1/zumtobel-2021-04-30.zip,0
529900IIODYNYAZ2ID26-2022-04-30-ESEF-AT-0,529900IIODYNYAZ2ID26,Zumtobel Group AG,AT,2022-04-30,2022-07-19 00:00:00,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2022-04-30/ESEF/AT/0/zumtobel-2022-04-30-de.json,https://filings.xbrl.org/529900IIODYNYAZ2ID26/2022-04-30/ESEF/AT/0/zumtobel-2022-04-30-de.zip,0
529900JEHFM47DYY3S57-2021-12-31-ESEF-LU-0,529900JEHFM47DYY3S57,EUROFINS SCIENTIFIC SE,LU,2021-12-31,2022-03-29 00:00:00,https://filings.xbrl.org/529900JEHFM47DYY3S57/2021-12-31/ESEF/LU/0/529900JEHFM47DYY3S57-2021-12-31-en.json,https://filings.xbrl.org/529900JEHFM47DYY3S57/2021-12-31/ESEF/LU/0/529900JEHFM47DYY3S57-2021-12-31-en.zip,0
529900JEHFM47DYY3S57-2022-12-31-ESEF-LU-0,529900JEHFM47DYY3S57,EUROFINS SCIENTIFIC SE,LU,2022-12-31,2023-05-09 13:24:56.948496,https://filings.xbrl.org/529900JEHFM47DYY3S57/2022-12-31/ESEF/LU/0/529900JEHFM47DYY3S57-2022-12-31-en.json,https://filings.xbrl.org/529900JEHFM47DYY3S57/2022-12-31/ESEF/LU/0/529900JEHFM47DYY3S57-2022-12-31-en.zip,0
529900JI1GG6F7RKVI53-2021-12-31-ESEF-FR-0,529900JI1GG6F7RKVI53,L'OREAL,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/529900JI1GG6F7RKVI53/2021-12-31/ESEF/FR/0/loreal-2021-12-31AR.json,https://filings.xbrl.org/529900JI1GG6F7RKVI53/2021-12-31/ESEF/FR/0/loreal-2021-12-31AR.zip,0
529900JI1GG6F7RKVI53-2022-12-31-ESEF-FR-0,529900JI1GG6F7RKVI53,L'OREAL,FR,2022-12-31,2023-03-21 10:33:02.922055,https://filings.xbrl.org/529900JI1GG6F7RKVI53/2022-12-31/ESEF/FR/0/loreal-2022-12-31-fr.json,https://filings.xbrl.org/529900JI1GG6F7RKVI53/2022-12-31/ESEF/FR/0/loreal-2022-12-31-fr.zip,0
529900JK6UXHY1YKZ082-2020-12-31-ESEF-NL-0,529900JK6UXHY1YKZ082,Redcare Pharmacy N.V.,NL,2020-12-31,2021-05-20 00:00:00,https://filings.xbrl.org/529900JK6UXHY1YKZ082/2020-12-31/ESEF/NL/0/shop-apotheke-europe.json,https://filings.xbrl.org/529900JK6UXHY1YKZ082/2020-12-31/ESEF/NL/0/shop-apotheke-europe.zip,0
